Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Holiday/Promotion,Year,Month,Day,DayOfWeek,NET_PRICE,Price_Diff,Price_Ratio,units_sold_lag_1,units_sold_lag_2,units_sold_lag_3,units_sold_lag_7,units_sold_lag_14,units_sold_lag_30,units_sold_lag_365,sales_roll_mean_7,sales_roll_mean_30,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_NEW_Spring,Seasonality_NEW_Summer,Seasonality_NEW_Winter
2022-06-15,S001,P0009,241,31,47,38.77,20,0,2022,6,15,2,31.016000000000005,-4.339999999999996,0.8993273022500581,1.0,283.0,74.0,16.0,88.0,97.0,,109.28571428571429,105.7,0,1,0,0,0,0,0,1,0,0,0,1,0
2022-06-16,S001,P0009,464,151,108,31.24,20,0,2022,6,16,3,24.992,-2.580000000000002,0.9237137788290951,31.0,1.0,283.0,28.0,168.0,175.0,,111.42857142857143,103.5,0,0,1,0,0,0,1,0,0,0,0,1,0
2022-06-17,S001,P0009,226,224,176,44.48,20,1,2022,6,17,4,35.583999999999996,2.0799999999999983,1.049056603773585,151.0,31.0,1.0,308.0,21.0,65.0,,129.0,102.7,0,0,0,0,0,1,0,0,1,0,0,1,0
2022-06-18,S001,P0009,402,21,92,94.88,10,0,2022,6,18,5,85.392,-4.1200000000000045,0.9583838383838383,224.0,151.0,31.0,55.0,3.0,71.0,,117.0,108.0,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-06-19,S001,P0009,493,113,169,71.69,5,1,2022,6,19,6,68.10549999999999,2.4399999999999977,1.035234657039711,21.0,224.0,151.0,74.0,3.0,152.0,,112.14285714285714,106.33333333333333,0,1,0,0,0,0,0,0,1,0,0,1,0
2022-06-20,S001,P0009,398,42,181,32.26,15,0,2022,6,20,0,27.420999999999996,-1.1400000000000006,0.9658682634730539,113.0,21.0,224.0,283.0,60.0,157.0,,117.71428571428571,105.03333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-06-21,S001,P0009,346,236,167,67.46,10,0,2022,6,21,1,60.714,3.829999999999991,1.06019173345906,42.0,113.0,21.0,1.0,105.0,180.0,,83.28571428571429,101.2,0,0,0,0,0,1,0,0,0,1,0,1,0
2022-06-22,S001,P0009,294,259,27,65.37,5,1,2022,6,22,2,62.1015,1.0900000000000034,1.016957062850031,236.0,42.0,113.0,31.0,16.0,2.0,,116.85714285714286,103.06666666666666,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-06-23,S001,P0009,394,191,49,44.92,0,1,2022,6,23,3,44.92,-1.5,0.967686342093925,259.0,236.0,42.0,151.0,28.0,204.0,,149.42857142857142,111.63333333333334,0,1,0,0,0,0,0,0,1,0,0,1,0
2022-06-24,S001,P0009,222,67,128,23.24,5,1,2022,6,24,4,22.077999999999996,1.8299999999999983,1.0854740775338625,191.0,259.0,236.0,224.0,308.0,33.0,,155.14285714285714,111.2,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-25,S001,P0009,274,131,126,55.01,10,1,2022,6,25,5,49.509,3.3599999999999994,1.0650532429816069,67.0,191.0,259.0,21.0,55.0,47.0,,132.71428571428572,112.33333333333333,0,0,0,1,1,0,0,0,0,0,0,1,0
2022-06-26,S001,P0009,378,291,22,15.0,10,0,2022,6,26,6,13.5,3.67,1.323918799646955,131.0,67.0,191.0,113.0,74.0,210.0,,148.42857142857142,115.13333333333334,0,0,0,0,1,0,0,0,0,1,0,1,0
2022-06-27,S001,P0009,446,308,133,45.37,5,1,2022,6,27,0,43.101499999999994,-3.8900000000000006,0.9210312626877791,291.0,131.0,67.0,42.0,283.0,85.0,,173.85714285714286,117.83333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-06-28,S001,P0009,295,123,134,96.74,20,1,2022,6,28,1,77.392,-1.740000000000009,0.982331437855402,308.0,291.0,131.0,236.0,1.0,289.0,,211.85714285714286,125.26666666666667,0,0,1,0,1,0,0,1,0,0,0,1,0
2022-06-29,S001,P0009,256,154,141,26.96,15,1,2022,6,29,2,22.916,-4.66,0.8526249209361164,123.0,308.0,291.0,259.0,31.0,163.0,,195.71428571428572,119.73333333333333,0,0,1,0,0,1,0,0,0,1,0,1,0
2022-06-30,S001,P0009,133,84,32,46.91,5,0,2022,6,30,3,44.564499999999995,-0.8400000000000034,0.9824083769633507,154.0,123.0,308.0,191.0,151.0,28.0,,180.71428571428572,119.43333333333334,0,1,0,0,0,1,0,0,0,0,0,1,0
2022-07-01,S001,P0009,262,61,128,54.99,15,1,2022,7,1,4,46.7415,0.8300000000000054,1.0153249630723782,84.0,154.0,123.0,67.0,224.0,88.0,,165.42857142857142,121.3,1,0,0,0,0,0,1,0,1,0,0,1,0
2022-07-02,S001,P0009,257,163,79,27.2,20,1,2022,7,2,5,21.76,1.0899999999999999,1.041746457296055,61.0,84.0,154.0,131.0,21.0,168.0,,164.57142857142858,120.4,0,1,0,0,0,0,0,0,1,0,0,1,0
2022-07-03,S001,P0009,157,151,57,54.83,5,0,2022,7,3,6,52.088499999999996,0.14999999999999858,1.0027432333577175,163.0,61.0,84.0,291.0,113.0,21.0,,169.14285714285714,120.23333333333333,0,1,0,0,0,1,0,0,1,0,0,1,0
2022-07-04,S001,P0009,105,58,163,92.06,10,1,2022,7,4,0,82.854,-4.6299999999999955,0.9521150067225153,151.0,163.0,61.0,308.0,42.0,3.0,,149.14285714285714,124.56666666666666,1,0,0,0,1,0,0,1,0,0,0,1,0
2022-07-05,S001,P0009,468,363,55,46.95,10,0,2022,7,5,1,42.255,-3.729999999999997,0.9264009471191792,58.0,151.0,163.0,123.0,236.0,3.0,,113.42857142857143,126.4,1,0,0,0,1,0,0,0,0,0,0,1,0
2022-07-06,S001,P0009,62,29,131,24.22,15,0,2022,7,6,2,20.587,0.25,1.0104297037964123,363.0,58.0,151.0,154.0,259.0,60.0,,147.71428571428572,138.4,0,0,1,0,0,0,0,0,0,1,0,1,0
2022-07-07,S001,P0009,294,33,63,69.23,20,1,2022,7,7,3,55.38400000000001,-2.009999999999991,0.9717855137563168,29.0,363.0,58.0,84.0,191.0,105.0,,129.85714285714286,137.36666666666667,1,0,0,0,0,0,0,0,1,0,0,1,0
2022-07-08,S001,P0009,95,3,132,84.79,15,1,2022,7,8,4,72.0715,-4.829999999999998,0.9461057799598304,33.0,29.0,363.0,61.0,67.0,16.0,,122.57142857142857,134.96666666666667,0,0,0,0,1,0,0,0,0,1,0,1,0
2022-07-09,S001,P0009,389,217,127,58.54,0,1,2022,7,9,5,58.54,-3.6199999999999974,0.9417631917631918,3.0,33.0,29.0,163.0,131.0,28.0,,114.28571428571429,134.53333333333333,0,1,0,0,0,1,0,0,1,0,0,1,0
2022-07-10,S001,P0009,224,201,120,83.67,10,0,2022,7,10,6,75.303,-1.4399999999999977,0.9830807190694396,217.0,3.0,33.0,151.0,291.0,308.0,,122.0,140.83333333333334,1,0,0,0,0,0,0,1,0,0,0,1,0
2022-07-11,S001,P0009,426,81,173,65.3,20,0,2022,7,11,0,52.24,4.579999999999998,1.0754281949934124,201.0,217.0,3.0,58.0,308.0,55.0,,129.14285714285714,137.26666666666668,1,0,0,0,0,1,0,0,0,0,0,1,0
2022-07-12,S001,P0009,119,41,62,18.32,5,1,2022,7,12,1,17.404,3.0,1.195822454308094,81.0,201.0,217.0,363.0,123.0,74.0,,132.42857142857142,138.13333333333333,0,0,0,0,1,0,0,1,0,0,0,1,0
2022-07-13,S001,P0009,500,60,124,52.54,10,1,2022,7,13,2,47.286,4.699999999999996,1.0982441471571904,41.0,81.0,201.0,29.0,154.0,283.0,,86.42857142857143,137.03333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0
2022-07-14,S001,P0009,442,126,22,59.24,10,1,2022,7,14,3,53.316,2.3400000000000034,1.0411247803163446,60.0,41.0,81.0,33.0,84.0,1.0,,90.85714285714286,129.6,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-07-15,S001,P0009,207,173,92,83.88,0,1,2022,7,15,4,83.88,3.6700000000000017,1.0457548934048124,126.0,60.0,41.0,3.0,61.0,31.0,,104.14285714285714,133.76666666666668,0,0,1,0,0,0,1,0,0,1,0,1,0
2022-07-16,S001,P0009,220,54,23,62.29,20,1,2022,7,16,5,49.832,-2.3300000000000054,0.9639430516867842,173.0,126.0,60.0,217.0,163.0,151.0,,128.42857142857142,138.5,0,0,0,1,0,0,1,0,0,1,0,1,0
2022-07-17,S001,P0009,107,32,125,36.46,5,1,2022,7,17,6,34.637,-2.8200000000000003,0.9282077393075356,54.0,173.0,126.0,201.0,151.0,224.0,,105.14285714285714,135.26666666666668,0,0,0,0,0,1,0,0,0,1,0,1,0
2022-07-18,S001,P0009,154,138,109,15.96,20,1,2022,7,18,0,12.768,-1.379999999999999,0.9204152249134948,32.0,54.0,173.0,81.0,58.0,21.0,,81.0,128.86666666666667,0,0,1,0,0,1,0,0,0,1,0,1,0
2022-07-19,S001,P0009,190,90,68,31.03,5,0,2022,7,19,1,29.4785,-4.089999999999996,0.8835421412300685,138.0,32.0,54.0,41.0,363.0,113.0,,89.14285714285714,132.76666666666668,0,0,0,1,0,1,0,0,0,0,0,1,0
2022-07-20,S001,P0009,114,90,179,10.11,5,0,2022,7,20,2,9.6045,4.819999999999999,1.9111531190926274,90.0,138.0,32.0,60.0,29.0,42.0,,96.14285714285714,132.0,0,0,0,1,0,1,0,0,0,0,0,1,0
2022-07-21,S001,P0009,265,156,186,16.2,0,0,2022,7,21,3,16.2,4.029999999999999,1.3311421528348397,90.0,90.0,138.0,126.0,33.0,236.0,,100.42857142857143,133.6,1,0,0,0,0,0,1,1,0,0,0,1,0
2022-07-22,S001,P0009,162,102,167,23.69,20,1,2022,7,22,4,18.952,-2.9499999999999993,0.8892642642642643,156.0,90.0,90.0,173.0,3.0,259.0,,104.71428571428571,130.93333333333334,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-07-23,S001,P0009,157,134,146,26.68,20,0,2022,7,23,5,21.344,1.9299999999999997,1.077979797979798,102.0,156.0,90.0,54.0,217.0,191.0,,94.57142857142857,125.7,0,0,0,1,0,1,0,0,0,0,0,1,0
2022-07-24,S001,P0009,247,45,73,65.54,5,0,2022,7,24,6,62.263000000000005,0.29000000000000625,1.0044444444444445,134.0,102.0,156.0,32.0,201.0,67.0,,106.0,123.8,0,1,0,0,1,0,0,0,0,1,0,1,0
2022-07-25,S001,P0009,99,92,77,49.79,10,1,2022,7,25,0,44.811,-3.8100000000000023,0.9289179104477612,45.0,134.0,102.0,138.0,81.0,131.0,,107.85714285714286,123.06666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-26,S001,P0009,347,279,193,82.0,10,0,2022,7,26,1,73.8,0.4300000000000068,1.0052715459114872,92.0,45.0,134.0,90.0,41.0,291.0,,101.28571428571429,121.76666666666667,0,1,0,0,0,1,0,0,1,0,0,1,0
2022-07-27,S001,P0009,141,3,60,60.82,20,1,2022,7,27,2,48.656000000000006,1.0600000000000023,1.0177376171352075,279.0,92.0,45.0,90.0,60.0,308.0,,128.28571428571428,121.36666666666666,0,0,1,0,1,0,0,0,0,0,0,1,0
2022-07-28,S001,P0009,61,9,29,25.58,15,0,2022,7,28,3,21.743,-0.610000000000003,0.9767086674303168,3.0,279.0,92.0,156.0,126.0,123.0,,115.85714285714286,111.2,0,0,0,0,0,1,0,0,0,1,0,1,0
2022-07-29,S001,P0009,495,326,118,97.16,15,0,2022,7,29,4,82.586,-1.9300000000000068,0.9805227570895145,9.0,3.0,279.0,102.0,173.0,154.0,,94.85714285714286,107.4,0,1,0,0,0,1,0,1,0,0,0,1,0
2022-07-30,S001,P0009,327,8,44,54.0,0,1,2022,7,30,5,54.0,1.9399999999999977,1.0372646945831732,326.0,9.0,3.0,134.0,54.0,84.0,,126.85714285714286,113.13333333333334,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-07-31,S001,P0009,205,103,156,66.41,5,0,2022,7,31,6,63.089499999999994,-4.680000000000007,0.9341679561119707,8.0,326.0,9.0,45.0,32.0,61.0,,108.85714285714286,110.6,0,0,0,0,0,0,1,0,1,0,0,1,0
2022-08-01,S001,P0009,121,24,158,58.92,5,0,2022,8,1,0,55.974,-1.1999999999999957,0.9800399201596807,103.0,8.0,326.0,92.0,138.0,163.0,,117.14285714285714,112.0,0,0,0,0,0,0,1,0,0,1,0,1,0
2022-08-02,S001,P0009,388,250,143,36.85,5,0,2022,8,2,1,35.0075,-1.7100000000000009,0.9556535269709543,24.0,103.0,8.0,279.0,90.0,151.0,,107.42857142857143,107.36666666666666,0,0,0,1,0,1,0,0,1,0,0,1,0
2022-08-03,S001,P0009,117,18,76,73.07,0,1,2022,8,3,2,73.07,0.37999999999999545,1.0052276791855825,250.0,24.0,103.0,3.0,90.0,58.0,,103.28571428571429,110.66666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-08-04,S001,P0009,93,73,25,66.05,15,1,2022,8,4,3,56.1425,4.640000000000001,1.0755577267546002,18.0,250.0,24.0,9.0,156.0,363.0,,105.42857142857143,109.33333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0
2022-08-05,S001,P0009,366,230,160,83.62,15,0,2022,8,5,4,71.077,3.3500000000000085,1.0417341472530213,73.0,18.0,250.0,326.0,102.0,29.0,,114.57142857142857,99.66666666666667,0,0,0,1,0,0,1,1,0,0,0,1,0
2022-08-06,S001,P0009,202,173,88,71.23,0,0,2022,8,6,5,71.23,1.3800000000000097,1.0197566213314246,230.0,73.0,18.0,8.0,134.0,33.0,,100.85714285714286,106.36666666666666,0,0,1,0,0,0,0,0,1,0,0,1,0
2022-08-07,S001,P0009,390,124,24,32.18,20,1,2022,8,7,6,25.744,-0.3400000000000034,0.9895448954489544,173.0,230.0,73.0,103.0,45.0,3.0,,124.42857142857143,111.03333333333333,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-08-08,S001,P0009,351,333,170,28.5,15,1,2022,8,8,0,24.224999999999998,1.7899999999999991,1.067016098839386,124.0,173.0,230.0,24.0,92.0,217.0,,127.42857142857143,115.06666666666666,1,0,0,0,1,0,0,0,0,1,0,1,0
2022-08-09,S001,P0009,198,38,37,85.31,5,1,2022,8,9,1,81.0445,-3.530000000000001,0.9602656461053579,333.0,124.0,173.0,250.0,279.0,201.0,,171.57142857142858,118.93333333333334,0,1,0,0,0,0,0,0,0,1,0,1,0
2022-08-10,S001,P0009,383,117,75,88.47,10,1,2022,8,10,2,79.623,-0.5300000000000011,0.9940449438202247,38.0,333.0,124.0,18.0,3.0,81.0,,141.28571428571428,113.5,0,0,0,0,0,0,0,0,0,1,0,1,0
2022-08-11,S001,P0009,181,98,147,19.28,20,1,2022,8,11,3,15.424000000000001,-2.2399999999999984,0.8959107806691451,117.0,38.0,333.0,73.0,9.0,41.0,,155.42857142857142,114.7,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-08-12,S001,P0009,255,200,80,67.77,0,0,2022,8,12,4,67.77,2.019999999999996,1.030722433460076,98.0,117.0,38.0,230.0,326.0,60.0,,159.0,116.6,0,0,0,1,1,0,0,1,0,0,0,1,0
2022-08-13,S001,P0009,137,20,121,92.72,5,1,2022,8,13,5,88.08399999999999,4.159999999999997,1.046973803071364,200.0,98.0,117.0,173.0,8.0,126.0,,154.71428571428572,121.26666666666667,1,0,0,0,0,0,0,1,0,0,0,1,0
2022-08-14,S001,P0009,270,10,97,54.82,20,1,2022,8,14,6,43.856,3.0600000000000023,1.0591190108191655,20.0,200.0,98.0,124.0,103.0,173.0,,132.85714285714286,117.73333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-08-15,S001,P0009,335,130,175,25.18,10,1,2022,8,15,0,22.662,-4.740000000000002,0.8415775401069518,10.0,20.0,200.0,333.0,24.0,54.0,,116.57142857142857,112.3,1,0,0,0,0,0,0,1,0,0,0,1,0
2022-08-16,S001,P0009,235,15,118,80.02,5,0,2022,8,16,1,76.01899999999999,2.8499999999999943,1.0369314500453544,130.0,10.0,20.0,38.0,250.0,32.0,,87.57142857142857,114.83333333333333,0,0,1,0,0,0,0,0,0,1,0,1,0
2022-08-17,S001,P0009,266,193,57,46.72,10,1,2022,8,17,2,42.048,1.019999999999996,1.0223194748358861,15.0,130.0,10.0,117.0,18.0,138.0,,84.28571428571429,114.26666666666667,0,1,0,0,1,0,0,0,0,0,0,1,0
2022-08-18,S001,P0009,154,90,146,13.08,5,0,2022,8,18,3,12.426,0.6500000000000004,1.0522928399034595,193.0,15.0,130.0,98.0,73.0,90.0,,95.14285714285714,116.1,0,0,1,0,0,0,0,0,0,1,0,1,0
2022-08-19,S001,P0009,155,84,144,75.08,0,1,2022,8,19,4,75.08,-2.210000000000008,0.9714063915124853,90.0,193.0,15.0,200.0,230.0,90.0,,94.0,116.1,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-08-20,S001,P0009,463,424,78,71.15,5,0,2022,8,20,5,67.5925,-4.969999999999999,0.9347083552285864,84.0,90.0,193.0,20.0,173.0,156.0,,77.42857142857143,115.9,0,0,0,1,0,1,0,0,1,0,0,1,0
2022-08-21,S001,P0009,465,15,172,13.78,20,1,2022,8,21,6,11.024000000000001,-1.0300000000000011,0.9304523970290344,424.0,84.0,90.0,10.0,124.0,102.0,,135.14285714285714,124.83333333333333,0,0,0,1,1,0,0,0,0,0,0,1,0
2022-08-22,S001,P0009,497,211,82,60.97,20,1,2022,8,22,0,48.776,4.18,1.0736045078358867,15.0,424.0,84.0,130.0,333.0,134.0,,135.85714285714286,121.93333333333334,0,0,1,0,1,0,0,0,1,0,0,1,0
2022-08-23,S001,P0009,391,298,55,72.8,0,1,2022,8,23,1,72.8,3.739999999999995,1.0541558065450332,211.0,15.0,424.0,15.0,38.0,45.0,,147.42857142857142,124.5,0,0,0,1,0,1,0,0,1,0,0,1,0
2022-08-24,S001,P0009,468,122,166,58.16,5,0,2022,8,24,2,55.251999999999995,0.4899999999999949,1.008496618692561,298.0,211.0,15.0,193.0,117.0,92.0,,187.85714285714286,132.93333333333334,0,0,0,0,0,0,0,1,0,0,0,1,0
2022-08-25,S001,P0009,82,69,139,94.79,5,1,2022,8,25,3,90.0505,-1.2299999999999898,0.9871901687148512,122.0,298.0,211.0,90.0,98.0,279.0,,177.71428571428572,133.93333333333334,0,1,0,0,0,0,1,0,1,0,0,1,0
2022-08-26,S001,P0009,201,101,160,49.41,10,0,2022,8,26,4,44.469,-3.190000000000005,0.9393536121673003,69.0,122.0,298.0,84.0,200.0,3.0,,174.71428571428572,126.93333333333334,1,0,0,0,1,0,0,1,0,0,0,1,0
2022-08-27,S001,P0009,279,177,136,15.28,10,0,2022,8,27,5,13.751999999999999,1.5899999999999999,1.1161431701972242,101.0,69.0,122.0,424.0,20.0,9.0,,177.14285714285714,130.2,0,1,0,0,0,1,0,0,1,0,0,1,0
2022-08-28,S001,P0009,287,77,78,68.99,0,0,2022,8,28,6,68.99,2.9399999999999977,1.0445117335352005,177.0,101.0,69.0,15.0,10.0,326.0,,141.85714285714286,135.8,0,1,0,0,0,1,0,0,1,0,0,1,0
2022-08-29,S001,P0009,418,180,193,30.9,20,1,2022,8,29,0,24.72,4.57,1.1735662742119255,77.0,177.0,101.0,211.0,130.0,8.0,,150.71428571428572,127.5,0,0,0,0,1,0,0,0,1,0,0,1,0
2022-08-30,S001,P0009,264,61,50,43.38,15,1,2022,8,30,1,36.873000000000005,3.1000000000000014,1.076961271102284,180.0,77.0,177.0,298.0,15.0,103.0,,146.28571428571428,133.23333333333332,0,0,0,1,0,0,0,0,0,1,0,1,0
2022-08-31,S001,P0009,66,37,99,23.13,10,1,2022,8,31,2,20.817,-0.7600000000000016,0.9681875261615738,61.0,180.0,77.0,122.0,193.0,24.0,,112.42857142857143,131.83333333333334,0,1,0,0,0,0,0,0,1,0,0,1,0
2022-09-01,S001,P0009,178,42,93,36.05,5,0,2022,9,1,3,34.247499999999995,0.21999999999999886,1.0061401060563773,37.0,61.0,180.0,69.0,90.0,250.0,,100.28571428571429,132.26666666666668,0,0,1,0,1,0,0,0,0,1,0,0,0
2022-09-02,S001,P0009,206,55,155,47.96,5,0,2022,9,2,4,45.562,-3.6199999999999974,0.9298177588212486,42.0,37.0,61.0,101.0,84.0,18.0,,96.42857142857143,125.33333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0
2022-09-03,S001,P0009,442,24,148,47.94,20,0,2022,9,3,5,38.352,-1.8400000000000034,0.9630373644033747,55.0,42.0,37.0,177.0,424.0,73.0,,89.85714285714286,126.56666666666666,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-09-04,S001,P0009,216,187,136,73.73,5,0,2022,9,4,6,70.0435,-4.009999999999991,0.9484178029328532,24.0,55.0,42.0,77.0,15.0,230.0,,68.0,124.93333333333334,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-09-05,S001,P0009,415,141,155,69.85,0,0,2022,9,5,0,69.85,4.789999999999992,1.0736243467568398,187.0,24.0,55.0,180.0,211.0,173.0,,83.71428571428571,123.5,0,0,1,0,0,1,0,0,1,0,0,0,0
2022-09-06,S001,P0009,120,13,188,93.71,20,1,2022,9,6,1,74.968,-4.63000000000001,0.9529184462070367,141.0,187.0,24.0,61.0,298.0,124.0,,78.14285714285714,122.43333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-09-07,S001,P0009,123,4,192,46.19,15,0,2022,9,7,2,39.2615,4.619999999999997,1.1111378397883087,13.0,141.0,187.0,37.0,122.0,333.0,,71.28571428571429,118.73333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0
2022-09-08,S001,P0009,286,276,56,76.3,20,1,2022,9,8,3,61.04,4.549999999999997,1.0634146341463415,4.0,13.0,141.0,42.0,69.0,38.0,,66.57142857142857,107.76666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-09-09,S001,P0009,217,17,62,74.38,10,0,2022,9,9,4,66.942,3.9599999999999937,1.0562340244248791,276.0,4.0,13.0,55.0,101.0,117.0,,100.0,115.7,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-09-10,S001,P0009,50,2,110,16.32,15,1,2022,9,10,5,13.872,3.9700000000000006,1.3214574898785425,17.0,276.0,4.0,24.0,177.0,98.0,,94.57142857142857,112.36666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-09-11,S001,P0009,354,25,76,33.7,0,1,2022,9,11,6,33.7,0.6400000000000006,1.0193587416817906,2.0,17.0,276.0,187.0,77.0,200.0,,91.42857142857143,109.16666666666667,0,0,1,0,0,1,0,1,0,0,0,0,0
2022-09-12,S001,P0009,250,110,29,72.06,0,0,2022,9,12,0,72.06,-3.3799999999999955,0.9551961823966066,25.0,2.0,17.0,141.0,180.0,20.0,,68.28571428571429,103.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-13,S001,P0009,245,76,195,55.52,15,0,2022,9,13,1,47.192,1.9100000000000037,1.0356276814027234,110.0,25.0,2.0,13.0,61.0,10.0,,63.857142857142854,106.33333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-09-14,S001,P0009,60,25,63,11.8,15,0,2022,9,14,2,10.030000000000001,1.9300000000000015,1.1955420466058766,76.0,110.0,25.0,4.0,37.0,130.0,,72.85714285714286,108.53333333333333,0,1,0,0,0,1,0,1,0,0,0,0,0
2022-09-15,S001,P0009,189,58,178,97.14,20,0,2022,9,15,3,77.712,-0.6400000000000006,0.9934546942114952,25.0,76.0,110.0,276.0,42.0,15.0,,75.85714285714286,105.03333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-09-16,S001,P0009,331,76,56,95.55,20,1,2022,9,16,4,76.44,3.539999999999992,1.0384740789044669,58.0,25.0,76.0,17.0,55.0,193.0,,44.714285714285715,106.46666666666667,0,0,1,0,0,0,1,1,0,0,0,0,0
2022-09-17,S001,P0009,282,224,35,74.23,20,0,2022,9,17,5,59.38400000000001,1.7700000000000102,1.0244272702180515,76.0,58.0,25.0,2.0,24.0,90.0,,53.142857142857146,102.56666666666666,1,0,0,0,1,0,0,0,1,0,0,0,0
2022-09-18,S001,P0009,50,35,122,54.46,20,1,2022,9,18,6,43.568000000000005,-2.0700000000000003,0.9633822748982841,224.0,76.0,58.0,25.0,187.0,84.0,,84.85714285714286,107.03333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0
2022-09-19,S001,P0009,106,73,125,64.7,15,0,2022,9,19,0,54.995,1.9600000000000009,1.0312400382531082,35.0,224.0,76.0,110.0,141.0,424.0,,86.28571428571429,105.4,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-09-20,S001,P0009,55,33,138,27.6,10,0,2022,9,20,1,24.840000000000003,-4.079999999999998,0.8712121212121212,73.0,35.0,224.0,76.0,13.0,15.0,,81.0,93.7,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-09-21,S001,P0009,171,135,132,94.2,0,1,2022,9,21,2,94.2,3.230000000000004,1.035506210838738,33.0,73.0,35.0,25.0,4.0,211.0,,74.85714285714286,94.3,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-09-22,S001,P0009,288,20,188,53.89,0,1,2022,9,22,3,53.89,3.509999999999998,1.0696705041683208,135.0,33.0,73.0,58.0,276.0,298.0,,90.57142857142857,91.76666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-09-23,S001,P0009,404,401,73,53.37,5,0,2022,9,23,4,50.701499999999996,-4.470000000000006,0.9227178423236514,20.0,135.0,33.0,76.0,17.0,122.0,,85.14285714285714,82.5,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-09-24,S001,P0009,290,97,92,46.48,20,1,2022,9,24,5,37.184,4.989999999999995,1.1202699445649553,401.0,20.0,135.0,224.0,2.0,69.0,,131.57142857142858,91.8,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-09-25,S001,P0009,195,92,52,19.28,10,1,2022,9,25,6,17.352,0.5400000000000027,1.0288153681963716,97.0,401.0,20.0,35.0,25.0,101.0,,113.42857142857143,92.73333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0
2022-09-26,S001,P0009,327,155,103,12.12,0,1,2022,9,26,0,12.12,-3.7700000000000014,0.7627438640654499,92.0,97.0,401.0,73.0,110.0,177.0,,121.57142857142857,92.43333333333334,0,0,1,0,0,0,1,0,1,0,0,0,0
2022-09-27,S001,P0009,268,28,111,44.44,15,0,2022,9,27,1,37.773999999999994,1.9299999999999997,1.0454010820983297,155.0,92.0,97.0,33.0,76.0,77.0,,133.28571428571428,91.7,0,1,0,0,1,0,0,0,0,0,0,0,0
2022-09-28,S001,P0009,114,66,40,56.89,15,0,2022,9,28,2,48.3565,-2.25,0.9619546838011498,28.0,155.0,92.0,135.0,25.0,180.0,,132.57142857142858,90.06666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0
2022-09-29,S001,P0009,86,1,67,16.77,0,0,2022,9,29,3,16.77,4.4399999999999995,1.3600973236009732,66.0,28.0,155.0,20.0,58.0,61.0,,122.71428571428571,86.26666666666667,0,0,1,0,0,0,1,0,0,0,0,0,0
2022-09-30,S001,P0009,400,33,85,98.47,15,0,2022,9,30,4,83.6995,0.7199999999999989,1.0073657289002558,1.0,66.0,28.0,401.0,76.0,37.0,,120.0,84.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,S001,P0009,208,201,158,75.93,20,0,2022,10,1,5,60.74400000000001,-2.6799999999999926,0.9659076453377434,33.0,1.0,66.0,97.0,224.0,42.0,,67.42857142857143,84.13333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0
